"id","profileName","text","date","title","rating","images","helpful","variant:colour","variant:size","variant:style name"
"RJ1WPEGKI5UBM","Amit ","Upset over the quality of microphone, it catches even the minute background noise. Not recommended for calling purpose, sound quality is perfect","Reviewed in India on 10 October 2023","Sound quality excellent, calling not good","3.0 out of 5 stars","https://m.media-amazon.com/images/I/616cjFmGG2L.jpg","0","Lightning White","Extra Large","Nord Buds 2"
"RX9VMWQ2FYN66","ritesh sharma","Expected more from oneplus ANC will be improved if they gave 32 db anc in price with oneplus branding slightly disappointed over all product is good while i purchase in 1799 on that price it will worth it 3000 more for it try realme buds 5 insist of oneplus nords buds 2","Reviewed in India on 9 October 2023","ANC","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3BRHEJELRFYC9","karan sethi","If you get this around 2k than it good product. At 3k it's overpriced. I got for Rs 2300.Build quality is very good. Good music and calling for the price. It's a base heavy earbuds. Vocal and lows also good but not great. ANC is for the namesake. I have real buds air 2 which I had got around Rs 1600 launched  2yr ago has better ANC and same music quality only issue with calling. I purchased this only for bual device switching. If dual switching is not priority then there are better sounding and ANC product under at 2300.  Battery is good. No issue with fitting. For me after 20-30min ear start paining. Earbuds are not comfortable for long time use.","Reviewed in India on 8 October 2023","Good product but not great as per the hype.","3.0 out of 5 stars","","2","Thunder Grey","Extra Large","Nord Buds 2"
"R1QB610R2S7ZOY","Shashank","There is an app, heymelody but it doesn't work on iOS though it works well on Android.... Good pairing mode","Reviewed in India on 7 October 2023","Doest have a app support for Ios","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1IXAHYOEI2TSJ","Pandiya Raja","Quality is good but not comfortable for more than a hour","Reviewed in India on 4 October 2023","Not comfortabl for wearing over an hour ... pain in ears...","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3QPVU52BDN4B2","Placeholder","Hello,Is Ambient aware and talk thru mode available with this product  yes / no?one plus one plus one plus","Reviewed in India on 3 October 2023","Features","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3JNTZSBMACB46","Konark B.","Battery life could have been better. It just has noise cancellation. Battery wise, go for boat Airdopes 441P.","Reviewed in India on 2 October 2023","Average","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1R7GDKOI86FWZ","Shiv Shankar Yadav ","This buds is very heavy and it's creat pain in ears after 2 or 3 hours of use","Reviewed in India on 1 October 2023","Comfort","3.0 out of 5 stars","https://m.media-amazon.com/images/I/71b67guWO2L.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1SVSI91QVX0CL","Robince.","Noise cancellation doesn't work","Reviewed in India on 30 September 2023","Bad experience","3.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R1NDO322B162CW","Amit kumar","I put the earbuds for more than 2hours, and ear pain is started. This is due to earbuds design.","Reviewed in India on 28 September 2023","Product design defect","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RCDUD0V7Y2XI3","Placeholder","Not so comfortable. It hurts ears due to design and weight. Noise cancellation is good though","Reviewed in India on 27 September 2023","Ok ok","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1NHRIQH65HNOL","Mudamala Jayasimha Reddy","Battery won't last long for laptops. Color is not good in real.Don't buy any product of one plus please. They charge you high price for the same features that normal phones would have. Even the pro version mobile phones heat heavily.","Reviewed in India on 26 September 2023","Don't buy.","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"ROQQU28TQKFV1","Chandan Shetty","Connectivity issue still there. Every time u need to keep unpairing to connect to other device. Overall good. Rarely using","Reviewed in India on 26 September 2023","Working fine - rarely using","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R33CHJKKKVTLHU","Nageswar","I am writing this review after more than a month of usage , sound quality is good . When you use for calls , mic voice quality is not clear at other end. I cannot comment on noice cancellation since mic voice itself is not up to the mark. Disappointed purchase.","Reviewed in India on 25 September 2023","Disappointed","3.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R2YSQ54EGN68QA","Sharad  Patil","I have used OnePlus bullets z callerd earphone and now using OnePlus Nord 2 Bluetooth earphone. I think bullet z was pretty good than Nord 2. Neher had ear irritation or other problems with bullet z. It has tremendous clarity. But in Nord 2 it has bit more bass and after using 1 hour it causes earitation.","Reviewed in India on 24 September 2023","Bullet Z was better than Nord 2","3.0 out of 5 stars","https://m.media-amazon.com/images/I/81eT2sWegeL.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"RWNWHH9VJOTY9","Jay d.","It's battery backup is goodBut ANC fastly down ur battery of buds as well as phone.Voice quality is also goodConnectivity in terms of other device then you have to press the back button of cell.But it's not good for long runAs is cause pain to my ears even if you change eartipsIt's really hurting the skin of earsI am giving two stars less is becoz of this reason.","Reviewed in India on 20 September 2023","Sounda good but not for long time","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R9NWW1E0QDC7Q","Nitish  kumar","I am impressed everything about it .BUT ...i big BUT...when u r walking and moving your heads around...it begins a annoying delays in both ears ...which is pain in a** ... consider this ..or maybe I got a defective one","Reviewed in India on 11 September 2023","Good but","3.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R1OA77EZZTM2GH","Tirth Dave","Bass quality on these is good and the tonality is also good, the treble to my ears is tinny or thin. Bass overpowers other frequencies so you need to tune it, very great for casual listening, connects easily, switches devices easily, but i did face some jitter in connection every now and then which became irritating and had to return them. Easy recommendation for casual listening and convenience of good mic for calls","Reviewed in India on 9 September 2023","music quality for bassheads, convenience qualities for everyone","3.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R242EYA69EJ82X","Vishal Singh","The sound quality is okay for the amount","Reviewed in India on 8 September 2023","Okayish","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3DJ3GI58GO1T9","Mayur K.","All Good! Would like to give 5 for audio performance but 3 for voice calls.Problematic to talk on a call via the earphones, They catche background noise so you need to cover earphones most of the time while talking if there is crowd near you.","Reviewed in India on 7 September 2023","Good Performance but issue while calling","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3OTJVOMRZ043B","Palsahab","Base are very nice so match from apple 🍎Buds","Reviewed in India on 1 September 2023","That product are amazing 🤩🤩🤩","3.0 out of 5 stars","","2","Lightning White","Extra Large","Nord Buds 2"
"RY2IAQTRUYI77","Pratik Damania","Music is amazing but if you live in a noisy home which is generally the case in family then this is not a good calling option. Rest all is perfect.","Reviewed in India on 31 August 2023","Perfect for music but big NO for calling.","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R34864ZZJF356R","Suman Sen","Pros:Great sound Quality.Good quality ANC at this price.Adjustable Bass.Cons:Uncomfortable to wear, even though I changed the earlobes to fit my ear, my ear hurts.Connectivity problem. It doesn't connects to my MACBOOK directly, first I need to connect to my phone then after switching the device it connects to the MACBOOK. Also sometimes it just doesn't want to get connected to my phone.It was my first TWS and my experience isn't good, even 1+ Bullet Z was comfortable.","Reviewed in India on 31 August 2023","Uncomfortable","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2ONS2OSDTJF1P","Shakunt Bhalla","There is no return policy, the sound quality is not that great its just bass mainly vocals are somewhat low .... Also it's really uncomfortable to wear for long hours it start pain because the in ear part is really big. I want to return but unable to do so.","Reviewed in India on 28 August 2023","Don't buy this if you don't wish to waste your money","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RBLPUWKNH6O6O","Ravinder S.","Quality of sound is not that good, also stop working in 3 months.","Reviewed in India on 28 August 2023","Quality of sound is not that good","3.0 out of 5 stars","","0","White Marble","Extra Large","Nord Buds"
"R16YDY2KRVG4I0","chandni soni","I used to use neck band before that. It's is not comfortable than that.","Reviewed in India on 27 August 2023","Okay","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RK5Z7PG4ZC760","Jinoy","Average in all aspects. Doesn't stand out in any area but delivers in all. ANC is not that strong. Sound feels as if it is stuck inside your head - because of dull bass and sound profile that is bass heavy. Mic is good. However, when using in Google Meets, there is some lag/latency issues. Not entirely solved by enabling the in-app ""Game mode"" which is aimed to reduce latency issues.","Reviewed in India on 27 August 2023","Average","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R230Q23T77CE2C","Jaisai","Sound Quality and latency is good. Ok for gaming, charge per buds is 4-5 hours of gaming. But after 3 months, one earbuds is not connecting, after sometime it will connect.","Reviewed in India on 24 August 2023","Best earbuds in the price range","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R26PCNXX27I61N","Placeholder","If you are buying and trying to switch between apple and android it is jot working . You need to pair it each time","Reviewed in India on 21 August 2023","Multi device switching between apple and android is an issue","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1ADKDLPO05RUL","prvnkc2","Falls off while working out. Noise cancellation are all average. Good for the price though","Reviewed in India on 20 August 2023","Falls off while working out. Noise cancellation are all average. Good for the price though","3.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"RKHRWBMB0PM6G","Premium Pad","Call receive function is not there","Reviewed in India on 19 August 2023","Good One","3.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"RRLGR1NONNDP7","Teja","In this price point, its okay to use to listen music, but not to talk!","Reviewed in India on 14 August 2023","Its okay okay TWS","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1L4LMHYBDOBF","Common Reviewer","This buds come with single pairing if you want to connect other phone first unpair your device than it will connect to other and the procedure is to open the lead and hold back button then white light blinks slowly now your buds is in pairing mode but it pairs one device at time.Thank you","Reviewed in India on 13 August 2023","Single pairing","3.0 out of 5 stars","https://m.media-amazon.com/images/I/813MexmnWnL.jpg","0","Lightning White","Extra Large","Nord Buds 2"
"RK0LAT3CA3BFI","Parth ","Everything is good except Earbuds start to hurt within a couple of hours after putting in the ears.","Reviewed in India on 13 August 2023","Best audio quality","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RL6STI9PWYLLG","ashish gupta","The sound quality is too average... The bass is too loud and it can cause you auditory fatigue if you use these earbuds for a long time... Noise cancellation is quite good... Not worth product in the range of 3000 INR","Reviewed in India on 10 August 2023","Average product","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RN9NO1PVSCOPT","Mantej Singh ","Product is good under this range but when it comes to wearing it for a long hours even for at least 1 hour, it's quite uncomfortable to use it . It causes pain to my right ear, idont know why but it's not comfortable to wear as compared to left side earbud.","Reviewed in India on 10 August 2023","Uncomfortable to wear","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
