"id","profileName","text","date","title","rating","images","helpful","variant:"
"RKNBL6TXFLG5K","Moaaz radwan","People cant hear me from the mic always their is a noise for whom i talk too . But sound is great and noise cancellation is great","Reviewed in Canada on 28 August 2023","Quality review","3.0 out of 5 stars","","0",
"R606BN0D0YZ4X","Amazon Customer","They didn’t seem to do what I wanted them for","Reviewed in Canada on 28 August 2023","Not what expected","3.0 out of 5 stars","","0",
"R3L88064BURF1Z","courtney","I like the products quality and comfort but the touch controls aren't very good.","Reviewed in Canada on 20 August 2023","Good sound quality","3.0 out of 5 stars","","0",
"R23R95YKIPSO83","Cameron Richard","The low end is pretty much nonexistent. But everything else is great.","Reviewed in the United States on 20 August 2023","Lacks bass","3.0 out of 5 stars","","0",
"R2DL9YPOP0Q44U","Godzilla Gorilla","So I have to sometimes reconnect them to my phone every so often..yes it's a galaxy phone..it's just a little annoying especially when your in the middle of an important call and they disconnect, then everyone around you knows what's being said when you were low key...but good for the price.","Reviewed in the United States on 18 August 2023","Ok...","3.0 out of 5 stars","","0",
"R818K7UQG8ASJ","SinisterBunny","I wanted to love these. My O.G. galaxy buds finally started going out on me so I needed a new pair. These looked promising without being outrageously expensive. The sound was fine. The issue was the fit and the finish. The fit was okay, but become painful after 30min for me (Yes, i found the ""right"" tips for my ears). The other issue was the glossy, SLIPPERY, finish. I feel like I'd lose these so fast. I returned to get the Galaxy Buds Pro 2. Already 100x better!","Reviewed in the United States on 12 August 2023","Good Sound, Bad Fit","3.0 out of 5 stars","","0",
"R3NER89OQ3Z14A","Pablirrio","Great sound and interface, but if tells off of my ear every time after 1 hour of using them","Reviewed in the United States on 3 August 2023","Great but….","3.0 out of 5 stars","","0",
"RV3I6NP9JTCLP","jason geyer","First off.. The ear buds are very nice and a good price .. the problem that I have is that they are not compatible with My IPhone.. other than just using them to listen to music. Lucky for me I have a work phone that’s a Samsung so I was Able to use the device. One down side is that the buds are small and not easy to handle .. but with that said they sound great for a good price of around $70.00 usd.","Reviewed in the United States on 31 July 2023","Good buy but not compatible with Apple products","3.0 out of 5 stars","","0",
"R1ORR3EG3Z02AA","Luis Vargas","Tiene buen sonido, buenos micrófonos, pero no me gusta porque se me cae de las orejas, de resto es buen dispositivo. Pero no me sirve a mi, los devolví","Reviewed in the United States on 26 July 2023","No bueno, ni malo","3.0 out of 5 stars","","0",
"RDUCU1NZAQSHK","Jo Blo","Will Fall Out within minutes. I don't have small ears","Reviewed in the United States on 23 July 2023","Good buds but won't stay in ears","3.0 out of 5 stars","","0",
"R1JTI62TFJ7GMN","Cam hunt","I had the first version of these headphones and loved them. They we're especially great for exercising, and had lots of features that I could access just from the touch pad.  However this version is a marked decrease is quality and features. They no longer have the small flap that keeps it in your ear so it's constantly falling out, like every 2 to 3 minutes while exercising. You can't access the phones assistant and it's annoying that many features only work while both headphones are in. I do really like the noise cancelling however, it works really well.","Reviewed in the United States on 22 July 2023","Keeps falling out","3.0 out of 5 stars","","0",
"RN1Z3QMBS8AFS","Mackenzie","Warranty Card and directions came in Hebrew.  Need to get ahold of seller.","Reviewed in the United States on 16 July 2023","Non English directions","3.0 out of 5 stars","","0",
"R1QBP2O01MU3MG","savannah","Product box wasn't sealed. Also no warranty.","Reviewed in the United States on 16 July 2023","Package was sealed. seems odd.","3.0 out of 5 stars","https://m.media-amazon.com/images/I/8137O54sCJL.jpg","0",
"R216PL0N0U0WA3","Ethan","The noise cancellation is very minimal. All the other features are good.","Reviewed in the United States on 10 July 2023","Poor noise cancellation","3.0 out of 5 stars","","0",
"R26PI07EDHP105","ANDRE ST-ONGE","Malgré le fait qu'on peut utiliser ces écouteurs avec le iPhone il n'y a pas d'application disponible pour gérer les fonctionalités des écouteurs. Lorsqu'on éteint le mode d'annulation du bruit à l'aide des boutons des écouteurs, ceci active automatiquement l'écoute du son ambient. Pourquoi ? Je ne veut pas activer le son ambiant.La durée des batteries n'est pas ce qui est anoncée dans les spécifications. Elles devraient durer 7.5 hrs mais avec la fonction d'annulation du bruit elles n'ont duré que 3 hrs. Il y a beaucoup d'autres fabriquant et modèle qui respecte la durée tel que Sony et Soundcore même avec l'annulation du bruit activé.","Reviewed in Canada on 2 July 2023","Pas pour les iPhone","3.0 out of 5 stars","","0",
"R5YGBHUT59J76","Prime Customer","I wanted a 2nd pair of Samsung ear buds so that I could use one specifically at home and one for work/outside. I was thinking of just getting a cheaper one than the Galaxy Buds Pro I've had since I was just going to use this 2nd pair mostly for the sound feature and not the microphone.I thought these ear Buds were going to be not as bad as the Galaxy Buds Pro, but when I opened the package, the first thing I noticed was how cheap and light the material of the case was. It feels like very cheap plastic. The ear buds also feel cheap, at least compared to my Buds Pro. The sound isn't bad at all, but the microphone is not good. It sounds very low and not clear. I guess I get what I paid for. 😬 I'll most likely be returning these, as I'm not satisfied with the quality of it overall.","Reviewed in the United States on 28 June 2023","Cheaper Material than Galaxy Buds Pro","3.0 out of 5 stars","","0",
"R1M9RHEWQS6TD4","lei-lei","Overall, these are good quality earbuds for the price.  I read a lot of reviews before purchasing and I am happy with the purchase. However, I have the smallest ear pieces attached and they still start sliding out when I'm wearing them.  When I try to adjust them back in my ears they power off so easily.  It's annoying trying to keep them in and not mess with the settings/power off feature.","Reviewed in the United States on 26 June 2023","Good for the price","3.0 out of 5 stars","","0",
"R3MBFM5JM9L83L","Chris H","Looks sleek and nice. Some connectivity issues though. Would purchase again...","Reviewed in the United States on 26 June 2023","Great Item!!","3.0 out of 5 stars","","0",
"R26RAASER8JZC5","Amazon Customer","We're amazing for 6 months. Good fit great sound easy to use.. very happy.At the 6 month mark the left bud started to go fuzzy and then died.They were great now mehhh","Reviewed in Canada on 13 June 2023","After 6 months the left bud died","3.0 out of 5 stars","","0",
"R3DDXIL16M1XJ3","Cadieux D.","Tendances à sortir des l oreillesMerci","Reviewed in Canada on 8 June 2023","Le confort","3.0 out of 5 stars","","0",
"RB8AS8Q1TWSQ1","Gayla Mendenhall","I bought these to it's from my original Samsung Buds. I can't hear when I get notifications or my phone ringing any longer and these just aren't as comfortable as my original buds. Music quality is still good, just but the other capabilities with my phone.","Reviewed in the United States on 7 June 2023","Newer isn't always better","3.0 out of 5 stars","","0",
"R3HJJ45124Y5GK","Rane","The sound quality is great, but they don't stay in place while running. You slowly feel them come loose and then they feel like they're going to fall out. 3.5 stars.","Reviewed in Canada on 7 June 2023","Don't stay in place.","3.0 out of 5 stars","","0",
"RX4ZPGUL4LB5Y","Caitlyn","I like the earbuds. Got them in March 2023. And this morning the right sade just stopped. No noise or any thing. It just stopped. And it is a known issue with these earbuds. But other wise they are a good pair. A bit too pricey for what they really are. I've had 60 dollar head phones that worked better and last longer than these.","Reviewed in Canada on 31 May 2023","Right side just stopped working.","3.0 out of 5 stars","","0",
