"id","profileName","text","date","title","rating","images","helpful","variant:colour","variant:style name"
"R2RUE9NY050TW9","Manishtking","Good wireless headphones, best from Sony, some option missing so need of better look for another headphones, for this budget it is great","Reviewed in India on 26 July 2023","Good quality","4.0 out of 5 stars","","0","Black","WF-C500/Black"
"R18GIGILQTKTXT","chindatada pavan","Nice.....","Reviewed in India on 22 July 2023","Comfort to ears...","4.0 out of 5 stars","","0","Black","WF-C500/Black"
"R13D033ZGOZ2BB","Kedar Gokule","Pros-1. Sound quality is best. Perfect balance of bass and trouble.2. Equilizer settings can be changed as per one's liking.3. Perfect fit for ears and very comfortable.4. Very snug fit. Did not fall while running and working out.5. Easy switch between ANC and ambient sound with one push of left earbud button. This is very useful if you want to talk to someone while listening music.Cons-1. Adaptive NC is average. But if you are buying earbuds you will not get good NC because of physical constraints. For best ANC one should buy bigger over the ear headphones.2. 360 reality audio is a gimmick because that app requires subscription.3. No touch controls.Overall best earbud with best sound quality and comfort fit.","Reviewed in India on 20 July 2023","Best quality Earbuds with average ANC","4.0 out of 5 stars","https://m.media-amazon.com/images/I/71AIp7G7KcL.jpg","27","Black","WF-C700N"
"R316RBOORFN97","Rajan Khanna","Bass is great, they could have make stero more better but still good 💙 will update after few days overall great deal in 7.5k💙 in sale","Reviewed in India on 19 July 2023","1st day experience","4.0 out of 5 stars","https://m.media-amazon.com/images/I/717sTGJexhL.jpg","12","Black","WF-C700N"
"R2OB1A7HOADL47","Chandrani ghosh","Overall very good product..","Reviewed in India on 17 July 2023","Battery back very good and sound quality good 😊","4.0 out of 5 stars","https://m.media-amazon.com/images/I/81w895olnCL.jpg","0","Black","WF-C500/Black"
"R3AQBBTG5TJ5GI","Chalapathy","It sounds very normal in plain Music apps. Sony recommends Licensed Music Player apps to enjoy the true clarity.If you cant afford the expensive apps, try the App SoundID free for Androids and Muzio App or others supported by SoundID. The sound quality really goes next level in music hearing then.","Reviewed in India on 17 July 2023","Nice One But...","4.0 out of 5 stars","","0","Black","WF-C500/Black"
"RS22ZG2XYSBFG","Pranav Kumar","Best product at this price.","Reviewed in India on 16 July 2023","Very nice sound","4.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2VDG7A5JHOYB1","Ashu Jain","In my laptop, I used bluetooth (adaptor tplink 5.0).But this device is not pair with my laptop.Any suggestion how do I able to connect this device with my laptop (Thinkpad E450. windows 10 pro)","Reviewed in India on 14 July 2023","Is it support bluetooth 5.0 version ?","4.0 out of 5 stars","","0","Black","WF-C500/Black"
"RNBRDD2P9Q4O6","Placeholder","Nice product but bettery is not better","Reviewed in India on 9 July 2023","Nice","4.0 out of 5 stars","","0","Black","WF-C500/Black"
"R38CU004GQPHDV","jatinder pal singh","the huming sound after deleting Sony headphones app has reducedHappy with itwant to give try more 3 or 4 daysthanks","Reviewed in India on 7 July 2023","please cancel my return/exchange","4.0 out of 5 stars","https://m.media-amazon.com/images/I/71pPa-jrcYL.jpg","3","Black","WF-C500/Black"
"R8R1ZVTHMYY1N","veeresh","It has good sound quality","Reviewed in India on 3 July 2023","Good quality","4.0 out of 5 stars","","0","Black","WF-C500/Black"
"RPZNYD225ONBT","M RAVI SHANKAR","Bass is excellent & backup is average","Reviewed in India on 29 June 2023","Sounds good","4.0 out of 5 stars","","0","Green","WF-C500"
"R1C3ZBA1T69JG4","Shravan Kumar Reddy","Bass not satisfied","Reviewed in India on 26 June 2023","Bass not satisfied...","4.0 out of 5 stars","","0","Black","WF-C500/Black"
"R20KFCO6XDORRG","Sourav Mondal","Sound quality - 4.5/5Comfort - 4/5Accidental touches - 3/5Noise cancellation - 1/5Looks - 3/5Battery - 3/5","Reviewed in India on 26 June 2023","Overall a good TWS for ~₹3000","4.0 out of 5 stars","","2","Black","WF-C500/Black"
"R28C362DHMT6IX","M Chakravarty","The battery life is long and fairly okay sound quality","Reviewed in India on 25 June 2023","Good","4.0 out of 5 stars","","0","White","WF-C500"
"R2I69OLRF2OM86","BRAHMANAND GIRI","PRODUCT DOESN'T OFFER NOISE CANCELLATION  AND  SOUND QUALITY IS OKAY!","Reviewed in India on 20 June 2023","Good  for  this  range","4.0 out of 5 stars","","2","Black","WF-C500/Black"
"R3Q0ED6CB5L7V2","Antony","The fit of the earphones is quite comfortable, and the sound quality is decent tooo!","Reviewed in India on 16 June 2023","Good value for money","4.0 out of 5 stars","","0","Black","WF-C500/Black"
"RP2C8LY2X7384","Mohseen","Good","Reviewed in India on 14 June 2023","Sound Quality","4.0 out of 5 stars","","0","Green","WF-C500"
"R34DOMBY7AR78Y","Emil Mathews","This has a clean and crisp sound quality with good enough bass and a good battery life.","Reviewed in India on 12 June 2023","Perfect for low budget","4.0 out of 5 stars","","2","Black","WF-C500/Black"
"R1NJ1EN185CCZH","Prasad","Super","Reviewed in India on 11 June 2023","Excellent","4.0 out of 5 stars","","0","Black","WF-C500/Black"
"R199C5A196MRE1","Surya M","I have reviewed several options under my range before going for this. Sound quality and battery backup is too good for this range. Bass is decent when you adjust the settings properly in the Sony app. But the mic is very bad especially when you are in traffic or crowd. It picks up everything except your voice. For me, calls is not a priority so I'm okay with it.Overall, if you prefer quality music and your budget is 4k, this is a very good option!","Reviewed in India on 9 June 2023","Go for it if you don't care about the mic","4.0 out of 5 stars","","6","Black","WF-C500/Black"
"R36LNMUJ72Y8HL","KANHAIYA CHAUDHARY","Doesn't laud sound it's good earbuds","Reviewed in India on 7 June 2023","Importance","4.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3PFE3PG6VJ4M2","Rahul","Just buy already if you don't wanna spend a fortune on a TWS In-The-Ear Headphones!!","Reviewed in India on 17 December 2023","It's SONY for a reason, ain't no one like it except it!!","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61957YfzUyL.jpg
https://m.media-amazon.com/images/I/61HkvcZQVmL.jpg","0","White","WF-C500"
"RB268NE0E599F","SOMSUBHRA NAG","The headphone is value for money and easily get auto connected. It is great for music lovers.","Reviewed in India on 14 December 2023","Very good product","5.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1TG3INGLZM236","Reality viewing","So clear bass best fiting in ear","Reviewed in India on 12 December 2023","Superb sound quality","5.0 out of 5 stars","","0","Black","WF-C500/Black"
"R7NI9JKL64OCB","Anilesh K","I got it for 3700 in offerSound is goodBass is above averageMic is best ANC pin pointedFit is superbWorth money2 paired devices simultaneously","Reviewed in India on 12 December 2023","Good product if comes under 4 K","5.0 out of 5 stars","","0","Black","WF-C700N"
"R3CKY1SWVW4AU0","Ankit","These earbuds are the best among I used others.Excellent sound quality, great fit, and although it doesn't have ANC, but still it's had very good noise suppression so the call quality is good too.Battery is great too.And ofcourse its SONY, so features are amazing too, and must try the sony's official equaliser app to access more control over sound.I bought in Diwali offer for Rs.2,989And in 3k budget its the best I'd recommend.","Reviewed in India on 9 December 2023","Awesome and worth product","5.0 out of 5 stars","","10","Black","WF-C500/Black"
"R2PQVM9GVY2WR3","nitin tate","Charging pods is OK but lost 2 buds how to buy again only buds","Reviewed in India on 8 December 2023","If I lost 2buds...","5.0 out of 5 stars","","0","Green","WF-C500"
"REHBF2XHMD6U4","M Ram Harshavardhan Reddy","Worth for moneyGood backup sound 🔊 good","Reviewed in India on 6 December 2023","Good","5.0 out of 5 stars","","0","Black","WF-C700N"
"R2NC4D3BZJF5O4","Gaurav","It's amazing, great for calls as well.Fast charge, fast connection to phone when you lift this off the charging box, but it drains the phone's battery.","Reviewed in India on 3 December 2023","It's great but drains your phone's battery","5.0 out of 5 stars","","0","White","WF-C500"
"R24MJXGBP5ZFKL","Sivakumar","good battery life.. sound quality is very good…","Reviewed in India on 2 December 2023","Good headphones","5.0 out of 5 stars","","0","Green","WF-C500"
"R2H1GEN5W6B6A8","Kolluri lokesh","Super quality","Reviewed in India on 1 December 2023","Thankyou amazon","5.0 out of 5 stars","","0","Black","WF-C500/Black"
"R329Q3FDQHNJQK","patel divy","sound quality is too good but in call function is avg","Reviewed in India on 1 December 2023","sound quality","5.0 out of 5 stars","","0","Green","WF-C500"
"R2G0VBLOMIQLW6","Rohan K.","Great Product, typical Sony.","Reviewed in India on 1 December 2023","Great","5.0 out of 5 stars","","0","Green","WF-C500"
"R309FMMOFL2X3R","Rakesh soni","Amezing prodact","Reviewed in India on 1 December 2023","Perfect sound sistam for earbuds","5.0 out of 5 stars","https://m.media-amazon.com/images/I/619TYeErMsL.jpg
https://m.media-amazon.com/images/I/61womDYTqIL.jpg","0","Black","WF-C500/Black"
"R1DKFT1OWR622B","Ritvik Arora","the anc and ambience mode are great and the automatic anc settings is an amazing tool too. (p.s. the watch doesn't come along)","Reviewed in India on 1 December 2023","Not base heavy but great quality and clarity","5.0 out of 5 stars","https://m.media-amazon.com/images/I/71eD2j299xL.jpg","0","Black","WF-C700N"
"RB6PL0PPVH7J3","MAHESH SAWANT","very good","Reviewed in India on 28 November 2023","superb","5.0 out of 5 stars","","0","Black","WF-C700N"
"R3BWNK0V8P4X9X","Dhivakar Subramaniam","I have been using this truly wireless headphones for couple of years now. And this is the best headphone in this price segment. Previously I have owned the higher end WF-1000XM3 which got damaged and hence I was forced to get a new one. Since I was tight on budget I purchased this lower end one, but the quality amazed me so far. It is in par with the other high end headphones.","Reviewed in India on 27 November 2023","Best value for money","5.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1O3VTVGOB3OTK","Sunil swain","Sony is all away awesome 👍😎.But that guy who is deliver is very bad they don't check the item go will faster faster. Delivery person I don't like. 👎","Reviewed in India on 26 November 2023","Good very nice .","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61cTRn-hqQL.jpg
https://m.media-amazon.com/images/I/71RXL4OvlXL.jpg
https://m.media-amazon.com/images/I/71vSf6RKe1L.jpg","0","Black","WF-C500/Black"
"RTKC04H76ARFK","Ajay","Fits so well and is very lightweight. The sound stage is rather warm but I like that. ANC is not great but works. Overall happy with the purchase. Got it at 5.3k after bank discount.","Reviewed in India on 25 November 2023","Perfect introduction to the earbuds scene","5.0 out of 5 stars","","0","Black","WF-C700N"
"R3QXQ0SS2OJDAW","Umang ","Best sound and quality of the product... Impressive design and colour totally loved it","Reviewed in India on 25 November 2023","Amazing product","5.0 out of 5 stars","","0","Green","WF-C500"
"RR9D4MMZG3SQ7","vikas","Good sound comfort fitting ear's","Reviewed in India on 25 November 2023","Value for money","5.0 out of 5 stars","https://m.media-amazon.com/images/I/713AS54cr4L.jpg","0","Green","WF-C500"
"REAQ72XC4ARWM","Sampath Uppula","The most liked feature is ANC.Music rendering and call quality is really superb.I cannot expect anything more for this price. I bought it for around 4500 during the sale.Simply loved it...","Reviewed in India on 23 November 2023","Outstanding music rendering, superb ANC","5.0 out of 5 stars","","0","Black","WF-C700N"
"R79V2634O2XYT","Placeholder","it's SONY.sound quality is awesome .comfortable to every size ear.battery life is unbelievable .price is good .must buy productfrom Sony .","Reviewed in India on 22 November 2023","Best in class .","5.0 out of 5 stars","","0","Black","WF-C500/Black"
