id,profileName,text,date,title,rating,images,helpful,variant:colour,variant:style name,brand,variant:,variant:size,scores
R1YZ3MY33XA8K7,nagaprasad.g,Black colour coated left,Reviewed in India on 24 January 2024,Fenshing colour,4.0 out of 5 stars,https://m.media-amazon.com/images/I/71SmZiaJshL.jpg,0,Triple Black,,bose,,,"build quality: 2
price: 1
comfort: 3
design: 2
battery life: 1
sound quality: 2"
R19QVLJE52SW57,Er. Kumar Harshal Sir,"Sound , look and quality of this product is good.",Reviewed in India on 7 October 2023,Good product,4.0 out of 5 stars,"https://m.media-amazon.com/images/I/61Z3V2HqIoL.jpg
https://m.media-amazon.com/images/I/61meK3UZ6fL.jpg",3,Triple Black,,bose,,,"build quality: 2
price: 0
comfort: 0
design: 1
battery life: 0
sound quality: 3"
RE3C941TXD7SB,Rohit matte,"I recently purchased a pair of earphones that turned out to be a complete disappointment. Not only did they fail to meet my expectations, but they were also a complete waste of my hard-earned money. Here's why I believe these earphones deserve such a poor review:Terrible Sound Quality: The most crucial aspect of any earphones is their sound quality, and these earphones failed miserably in that department. The audio was muffled, lacking clarity, and the bass was virtually nonexistent. I couldn't enjoy my music or podcasts with these earphones, as the sound was so poor it was borderline unbearable.Flimsy Build Quality: Right out of the box, I could tell these earphones were poorly constructed. The plastic used in their construction felt cheap and fragile. Within a few days of use, one of the earpieces started to crack, and eventually, it completely fell apart. It's clear that no attention was given to durability during the manufacturing process.Uncomfortable Fit: The design of these earphones is incredibly uncomfortable. They did not come with different-sized ear tips, so I was stuck with a one-size-fits-all solution that didn't fit my ears properly. I couldn't wear them for more than a few minutes without experiencing discomfort and pain.Terrible Noise Isolation: I expected these earphones to provide at least some level of noise isolation, but they failed to do so. I could hear external noises clearly, which completely defeated the purpose of using earphones. It was frustrating to have to raise the volume to drown out background sounds, further exacerbating the poor sound quality.Inadequate Customer Support: When I contacted customer support to express my concerns and request a refund or replacement, I was met with indifference. The representative seemed disinterested and unhelpful, providing no satisfactory resolution to my problem. It was an incredibly frustrating experience that left a sour taste in my mouth.Overall, I regret purchasing these earphones. They are a prime example of poor quality and lackluster performance. I would strongly advise against wasting your money on this product. Look elsewhere for earphones that offer better sound quality, durability, and customer support",Reviewed in India on 4 June 2023,Product is faulty,1.0 out of 5 stars,https://m.media-amazon.com/images/I/61oV2+3g-eL.jpg,2,Triple Black,,bose,,,"build quality: 1
price: 2
comfort: 1
design: 1
battery life: 0
sound quality: 1"
R295V6GFLOTZQ2,Placeholder,"Being a Bose fan bought it.Has same quality that you expect from a Bose product.In terms of sound quality, which is the primary reason for buying a new earbud, it’s more or less same sound quality like Sound sports free. No plus stars there!Wireless charging is a plus.Sleeker look is a plus.Touch controls is a plus.A big blunder - You can’t control volume from the earbud, you have to do it through the connected source device. Why would Bose forget a volume control on the earbuds! It’s a touch control enabled earbud so some gestures in the earbuds could have been enabled to control volume as well - sadly that’s missing!More or less all the pluses are software driven.One major drawback in the earbuds is that unless you pump up the volume to beyond 80% the output of volume is abysmal.Most of bass and depth is only heard when you pump up the volume to 80% or above.Voice assistant on IPhone is only confined to Siri and doesn’t have options for Google or Alexa yet.Equalizer settings are missing too.Needs more software upgrades to incorporate these missing features.If sound quality is the only criteria then last Bose earbuds are as good and these can be skipped.Of course if you want the touch and wireless charging then go for these.Software seems to need several more upgrades to incorporate the missing features.",Reviewed in India on 17 October 2020,Software Driven Upgrade - Not Really Bang For Buck!,3.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61Dh0UxTyfL.jpg
https://images-na.ssl-images-amazon.com/images/I/61VijZaUfrL.jpg",85,Soapstone,,bose,,,"build quality: 3
price: 0
comfort: 0
design: 2
battery life: 0
sound quality: 2"
R28WZ1K332UBBA,Mushtaq A Khan,Great product for music lovers. Music quality is awesome and soothing to ears.But the size is slightly bigger.,Reviewed in India on 16 November 2023,Bose Ear buds,5.0 out of 5 stars,https://m.media-amazon.com/images/I/71xgp09xEKL.jpg,0,Triple Black,,bose,,,"build quality: 3
price: 0
comfort: 3
design: 0
battery life: 0
sound quality: 3"
R299BP1W3JLXWB,Placeholder,Plug in is tedious in the beginning. But after getting habitual and opting for best fit earplugs (without hurting the ears) it's a musical heaven... Only couple of flaws..1. Cannot use it driving a bike2. Always need to keep volume of Nord 2T 5g above 65%,Reviewed in India on 19 October 2023,Boss of audio world,5.0 out of 5 stars,https://m.media-amazon.com/images/I/61HfkswV4gL.jpg,2,Triple Black,,bose,,,"build quality: 2
price: 1
comfort: 2
design: 2
battery life: 1
sound quality: 3"
RDI4FXEFS9RC2,Jolly S.,"I have been Using sennheiser CX400bt,Airpods pro for gym and office work.But these pairs have past all those earbuds.Music-You can hear all the Details.Like background music , Rhythm and Base of music with all the bass boom with no loss of vocals and Mids.These headphones doesn’t gives you the spatial audio which Comes with airpods on apple devices.Bluetooth-Easy to pair like any other,if you play BGMI there is no lag in hearing footsteps,Gun shots from long range.Providing really low latency.Noise canceling-Unbelievable. After an update these headphone sense the noises of surrounding and automatically configure the value of NC.You will be getting quiet and aware mode. you can make custom settings for ANC also.Video and movies- No lag at all in lipsync and sound.The environmental sound coming loud and clear.The detail level of sound in the movies is audible purely.Case-Comes with Wireless charging case like Airpods pro.Get fully charged rapidly.Fit-Great for workout and running ,Can not fall easily.But feels little heavier than Airpods pro.Sound stage-Excellent sound stage sound.you will feel like its not coming inside the head.Felt like speakers are around the ears.I have you used other headphones in the particular range,But still Bose is Bose.",Reviewed in India on 2 October 2022,Bose Is Bose!!,5.0 out of 5 stars,https://m.media-amazon.com/images/I/716eS3rIDWL.jpg,5,Triple Black,,bose,,,"build quality: 3
price: 2
comfort: 2
design: 2
battery life: 3
sound quality: 3"
R49S2P168CMWR,Ronak,"This is review is after a couple of months of usage.Awesome sound and noise cancellation but not useful for calling.Best to use for gym and binge-watching.When used for calling as for other wireless this also takes all the surrounding noises, making it a very bad experience",Reviewed in India on 4 January 2024,Awesome sound and noise cancellation but not useful for calling,3.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 2
price: 2
comfort: 3
design: 2
battery life: 2
sound quality: 3"
R319UOIJ63HGDC,Sachin Patil,"Best ANC we can get among all others similar products in market. Nothing to say about its quality, it amazing.But keep in mind you will found  the product little heavier than other brands. Case is bulky. Sound quality is good but if you are bass lovers then it has its limitations. We can increase the bass and treble up to certain level via Bose app. Good fit, after regular use you will get used to and comfortable with it, battery life also nice. What they say they are giving.",Reviewed in India on 22 October 2023,Best ANC,4.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 3
price: 0
comfort: 2
design: 1
battery life: 3
sound quality: 2"
R3MMZ346ZZ6IN0,Narendra Jawkar ,Quality  of Sounds touch directly to soul and heart ❤️,Reviewed in India on 13 November 2023,Musical Experience,4.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 2
price: 0
comfort: 2
design: 1
battery life: 0
sound quality: 3"
R3HC5B08WM74B1,Pallav Gupta,"I am using this masterpiece since last 11 days now.1. Got this delivered to me the very next day of my order.2. Bluetooth 5.1 is really quick. Gets connected to the device without any lag. One time- One device, but that's really ok. can switch from 1 device to another easily using Bose Music app.3. Touch controls are super sharp. No lag and No false command.4. Company says battery lasts for 6hrs on ANC and the case gives 12hrs of extra charge so total 18hrs. But this is a false comment from company. The earbuds last 8+hrs on a single charge and case gives 15+ hrs of extra charge. Its been 11 days since i bought, i charged on the 1st day of arrival, and today after 11 days, there were 2 points left in the case that means another 40% still left. I don't think any other earbuds may last longer than this.5.  Noise cancellation is as expected.6. Just found 1 issue with the wireless charging. I dont think Magsafe charger(Apple) works on it. As soon as i placed the case on the magsafe, it started charging, but even after 2hrs, no progress.while on normal type c charger, it gets charged within 2hrs.7. Size dosen't really matter to me, so the big case(Twice as compared to apple airpods pro) isn't a issue for me. even the out of the earbuds isn't an issue for me as compared to airpods.8. Bose music app takes care of the software upgrades on background. So no need to manually check.9. I not a music enthusiast, I bought this for my business meetings and calls, sometimes movies. It perform great on that.10. Tried some high bass and beats music to test the performance. Thrilled for an earbuds to perfrom like these.11. Don't compare any earbuds with headphones. Obviously they will be better in noise cancellation, sound quality but compare among the earbuds product only.12. I have Airpods pro too, Bose easily defeated Airpods pro in every aspect- i told size doesn't matter to me13. I watched some 100 videos on youtube before buying this product. So got a clear picture of what i was going to buy. Every video has compared bose with Airpods pro.14. Obviously overpriced, but what if they lasts longer than airpods pro? Seems justified then!!!",Reviewed in India on 31 May 2021,Honest review - Long review but worthy reading. Go for it!!,4.0 out of 5 stars,,58,Soapstone,,bose,,,"build quality: 3
price: 2
comfort: 2
design: 2
battery life: 3
sound quality: 3"
